item_id,model_name,brand,price_inr,rating,num_ratings,color,type
869,"ULTADOR Earbuds WirelessEarphones Noise Cancellation, 1...",ULTADOR,849,4.3,140,Black,True Wireless
870,ULTADOR i 12 Q2 Neo with Environment Cancellation Bluet...,ULTADOR,749,3.0,0,White,True Wireless
871,Unix SUPER BASS METAL DYNAMIC Wired Headset,Unix,141,4.0,6102,Black,In the Ear
872,Unix SUPER BASS METAL DYNAMIC Wired Headset,Unix,141,3.9,10398,Black,In the Ear
873,Vingajoy Quick Charge CL-50 Wireless Neckband 45H Playt...,Vingajoy,995,3.9,35280,Black,In the Ear
874,Vingajoy Quick Charge CL-50 Wireless Neckband 45H Playt...,Vingajoy,995,3.9,246,Black,In the Ear
875,Alafi Viv_o hendfree for Red_mi/Op_po/Sam_sung/Mo_to /H...,VlVO,149,4.0,1032,White,In the Ear
876,VlVO High Bass Earphones Wired Headset,VlVO,179,3.4,327,White,In the Ear
877,VR WORLD Bt01 Blutooth Headset Bluetooth Headset,VR,181,3.3,188,Black,In the Ear
878,"Wanzhow Wireless Headphones with Mic, SweatProof Dual P...",Wanzhow,379,3.5,573,White,True Wireless
879,WeCool Moonwalk Mini in ear bluetooth Earbuds with 16 h...,WeCool,849,3.4,0,Yellow,True Wireless
880,WeCool Moonwalk Mini in ear bluetooth Earbuds with 16 h...,WeCool,849,3.9,18893,Yellow,True Wireless
881,WeCool Moonwalk Mini in ear bluetooth Earbuds with 16 h...,WeCool,849,4.3,1049774,Yellow,True Wireless
882,WeCool IN-EAR WIRED EARPHONES WITH MIC Wired Headset,WeCool,279,3.9,13339,Red,In the Ear
883,WeCool Moonwalk Mini in ear bluetooth Earbuds with 16 h...,WeCool,849,3.9,18893,Yellow,True Wireless
884,WeCool Moonwalk M3-V2 Bluetooth In Ear True wireless Ea...,WeCool,1199,3.8,107,Black,True Wireless
885,WeCool Moonwalk Mini in ear bluetooth Earbuds with 16 h...,WeCool,849,3.8,0,Yellow,True Wireless
886,WeCool Moonwalk M1 Bluetooth Earbuds with 20 hours play...,WeCool,799,3.9,10398,Black,True Wireless
887,WeCool Moonwalk Mini in ear bluetooth Earbuds with 16 h...,WeCool,849,5.0,0,Yellow,True Wireless
888,WeCool In Ear USB Type C earphones/ headphones with mic...,WeCool,399,3.7,117,Black,In the Ear
889,WGM B12 Sports Bluetooth Bluetooth Headset,WGM,300,3.9,35280,Black,In the Ear
890,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1934,Black,True Wireless
891,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1934,Black,True Wireless
892,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1934,Black,True Wireless
893,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1934,Black,True Wireless
894,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1934,Black,True Wireless
895,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1934,Black,True Wireless
896,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1934,Black,True Wireless
897,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1934,Black,True Wireless
898,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1934,Black,True Wireless
899,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,3.9,9212,Black,True Wireless
900,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1193,Black,True Wireless
901,Wings Phantom 500 with ENC and 40 ms latency Bluetooth ...,Wings,2499,3.7,1582,Black,True Wireless
902,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1934,Black,True Wireless
903,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,3.9,13327,Black,True Wireless
904,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,3.3,869,Black,True Wireless
905,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,3.4,35,Black,True Wireless
906,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1934,Black,True Wireless
907,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,3.9,56,Black,True Wireless
908,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.3,4234,Black,True Wireless
909,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,9,Black,True Wireless
910,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,4.0,1934,Black,True Wireless
911,Wings Phantom Pro Gaming TWS with 30 Hrs Playtime Bluet...,Wings,2493,3.8,49,Black,True Wireless
912,WOKIT Mini Wireless Bluetooth Stereo In-Ear Headset / E...,WOKIT,299,3.3,1842,Black,On the Ear
913,Worricow 100% Wireless Portable Sh-12 Sports Stereo Hea...,Worricow,479,3.8,914,Black,On the Ear
914,Worricow Sport HBS-730 Neckband Wireless Bluetooth Wate...,Worricow,239,3.3,102,Black,In the Ear
915,Worricow Sport HBS-730 Neckband Wireless Bluetooth Wate...,Worricow,239,1.0,0,Black,In the Ear
916,wow wireless true wireless airpods bluetooth headset wi...,wow,799,4.1,173069,Black,True Wireless
917,wow wireless Duel Driver Wired Headset (Blue In ear) Wi...,wow,235,3.8,355,Blue,In the Ear
918,wow wireless Duel Driver Wired Headset (Blue In ear) Wi...,wow,235,3.6,1904,Blue,In the Ear
919,wow wireless basic wired headset with noice cancellatio...,wow,235,3.7,197,Blue,In the Ear
920,wow wireless WX-250 BLUETOOTH NECKBAND WITH 30 HOURS BA...,wow,649,4.0,2834,Blue,In the Ear
921,WRAPMAXTECH OG True Wireless R11 Bluetooth Headset,WRAPMAXTECH,849,3.8,476,Black,True Wireless
922,XB9 bluetooth neckband RED 01 Bluetooth Headset,XB9,300,3.3,56,Red,In the Ear
923,XB9 bluetooth neckband BLUE 01 Bluetooth Headset,XB9,300,4.2,19975,Blue,In the Ear
924,XB9 b11 neckband wirless headset P1 Bluetooth Headset,XB9,300,3.7,38,Blue,In the Ear
925,YODNSO 42472 Wired Headset,YODNSO,148,3.8,107,Black,In the Ear
926,YODNSO 42472 Wired Headset,YODNSO,148,4.0,26069,Black,In the Ear
927,"YODNSO Op_po F9 Pro, F11 A3s, A7, A5, A83, F5, F7, K1 E...",YODNSO,149,4.2,6771,White,In the Ear
928,"YODNSO Op_po F9 Pro, F11 A3s, A7, A5, A83, F5, F7, K1 E...",YODNSO,149,3.5,4,White,In the Ear
929,youshee tech i7s tws Bluetooth Headset,youshee,359,3.6,97,White,True Wireless
930,yRut NEW SOON_NY SUPER BASS SOUND LOW PRICE IN2 BLUETOO...,yRut,498,4.3,114661,Blue,In the Ear
931,ZEBRONICS ZEB-SYMPHONY Bluetooth Headset,ZEBRONICS,649,4.3,114661,Black,In the Ear
932,ZEBRONICS ZEB-SYMPHONY Bluetooth Headset,ZEBRONICS,649,4.0,70713,Black,In the Ear
933,ZEBRONICS ZEB-Thunder(Black) Bluetooth Headset,ZEBRONICS,849,4.0,41082,Black,On the Ear
934,ZEBRONICS Evolve Bluetooth Headset,ZEBRONICS,664,3.9,9212,Black,On the Ear
935,ZEBRONICS Zeb-Thunder PRO Wireless Bluetooth Headset,ZEBRONICS,986,3.3,1842,Black,On the Ear
936,ZEBRONICS Evolve Bluetooth Headset,ZEBRONICS,664,3.9,9212,Black,On the Ear
937,ZEBRONICS Zeb-Thunder PRO Wireless Bluetooth Headset,ZEBRONICS,986,4.1,1712,Black,On the Ear
938,ZEBRONICS Zeb-Evolve Bluetooth Headset,ZEBRONICS,699,3.7,20584,Metallic Red,In the Ear
939,ZEBRONICS ZEB-200HM MULTIMEDIA HEADPHONE WITH MIC Wired...,ZEBRONICS,499,3.7,17002,Black,On the Ear
940,ZEBRONICS Zeb Duke 101 Wireless Headphone with Mic Blue...,ZEBRONICS,937,4.1,569,Blue,On the Ear
941,ZEBRONICS Yoga Bluetooth Headset,ZEBRONICS,949,3.6,800,Yellow,On the Ear
942,ZEBRONICS Zeb-Rush Wired Gaming Headset,ZEBRONICS,1149,4.1,172,Red,On the Ear
943,ZEBRONICS Zeb-Iron Head Wired Gaming Headset,ZEBRONICS,999,3.8,86505,Black,On the Ear
944,ZEBRONICS ZEB-BANG Bluetooth Headset,ZEBRONICS,795,3.8,13,Orange,On the Ear
945,ZEBRONICS Zeb-Rush Wired Gaming Headset,ZEBRONICS,1149,4.1,172,Blue,On the Ear
946,ZEBRONICS Zeb-Bang Bluetooth Headset,ZEBRONICS,840,4.0,6781,Black,On the Ear
947,ZEBRONICS ZEB-COROLLA Wired Headset,ZEBRONICS,199,3.5,2649,Black,In the Ear
948,ZEBRONICS Zeb-Thunder(Blue) Bluetooth Headset,ZEBRONICS,799,4.3,4051,Blue,On the Ear
949,ZEBRONICS ZEB-BRO+ Extra Heavy bass earphone Wired Head...,ZEBRONICS,228,4.0,0,Black,In the Ear
950,ZEBRONICS Zeb-Lark Wireless Bluetooth Headset,ZEBRONICS,999,3.4,1396,Red,In the Ear
951,ZEBRONICS ZEB DUKE 101 Wireless Headphone with Mic Blue...,ZEBRONICS,944,4.0,4,Black,On the Ear
952,ZEBRONICS Zeb Yoga 90 Plus Bluetooth Headset,ZEBRONICS,899,3.8,42,Black,On the Ear
953,ZEBRONICS ZEB-COROLLA Wired Headset,ZEBRONICS,199,3.6,8279,Black,In the Ear
954,ZEBRONICS ZEB DUKE 101 Wireless Headphone with Mic Blue...,ZEBRONICS,944,3.5,573,Black,On the Ear
955,ZEBRONICS ZEB-LARK Bluetooth Headset,ZEBRONICS,855,3.7,6288,Gray,In the Ear
956,"ZEBRONICS Zeb - Thunder Wired, Bluetooth Headset",ZEBRONICS,899,3.5,8,Neon Yellow,On the Ear
957,ZEBRONICS Zeb Duke 101 Wireless Headphone with Mic Blue...,ZEBRONICS,937,3.8,2949,Red,On the Ear
958,ZEBRONICS ZEB-LARK Bluetooth Headset,ZEBRONICS,855,3.6,753,Gray,In the Ear
959,ZEBRONICS Zeb- Yoga 90 Pro Wireless Neckband (Black) Bl...,ZEBRONICS,937,4.1,9,Black,In the Ear
960,ZEBRONICS Zeb-lark Bluetooth Headset,ZEBRONICS,1150,3.5,573,Orange,In the Ear
961,ZINUX Cyan 3.5mm Headphone with in-line Mic for Hi-Fi A...,ZINUX,148,3.9,221939,Multicolor,On the Ear
962,ZINUX Cyan 3.5mm Headphone with in-line Mic for Hi-Fi A...,ZINUX,148,3.6,745,Multicolor,On the Ear
963,zofia 2EARBUD Bluetooth Headset,zofia,1299,4.2,38,Black,True Wireless
964,ZOYASLIX Best Sam_sung ys Hendfree S6 FOR J4/J5/J7/J8/A...,ZOYASLIX,202,4.8,6,White,In the Ear
965,ZOYASLIX Best Sam_sung ys Hendfree S6 FOR J4/J5/J7/J8/A...,ZOYASLIX,202,4.3,7,White,In the Ear
966,ZSIV BT-22 SUPER BASS Grey With Long Life Battery Bluet...,ZSIV,449,4.0,6245,Black,In the Ear
967,ZSIV BT-22 SUPER BASS Grey With Long Life Battery Bluet...,ZSIV,449,5.0,0,Black,In the Ear
